path,example_value,type,MIO=keep in EcoTaxa,Lotty=keep in EcoTaxa,CEFAS=keep in EcoTaxa,SYKE=keep in EcoTaxa,LOG =keep in EcoTaxa,explanation,Comments
instrument.measurementSettings.CytoSettings.RemoteSettings.Port,6662,[f],False,False,FALSE,False,False,cyto settings,
instrument.measurementSettings.CytoSettings.RemoteSettings.Mode,0,[f],False,False,FALSE,False,False,cyto settings,
instrument.measurementSettings.CytoSettings.RemoteSettings.BandWidth,1000,[f],False,False,FALSE,False,False,cyto settings,
instrument.measurementSettings.CytoSettings.RemoteSettings.DefaultDownloadLocation,\My CytoSense\Datafiles\Cloud\,[t],False,False,FALSE,False,False,cyto settings,
instrument.measurementSettings.CytoSettings.RemoteSettings.Protocol,3,[f],False,False,FALSE,False,False,cyto settings,
instrument.measurementSettings.CytoSettings.SendMail,FALSE,[b],False,False,FALSE,False,False,cyto settings,
instrument.measurementSettings.CytoSettings.EmailAddress,,[f],False,False,FALSE,False,False,cyto settings,
instrument.measurementSettings.CytoSettings.FunctionGeneratorSettings.enableFunctionGenerator,FALSE,[b],False,False,FALSE,False,False,cyto settings,
instrument.measurementSettings.CytoSettings.FunctionGeneratorSettings.enableIIFTriggerGenerator,FALSE,[b],False,False,FALSE,False,False,cyto settings,
instrument.measurementSettings.CytoSettings.FunctionGeneratorSettings.levelHighNormal,100,[f],False,False,FALSE,False,False,cyto settings,
instrument.measurementSettings.CytoSettings.FunctionGeneratorSettings.levelHighSpecial,1000,[f],False,False,FALSE,False,False,cyto settings,
instrument.measurementSettings.CytoSettings.FunctionGeneratorSettings.levelLow,10,[f],False,False,FALSE,False,False,cyto settings,
instrument.measurementSettings.CytoSettings.FunctionGeneratorSettings.timeHighNormal,25,[f],False,False,FALSE,False,False,cyto settings,
instrument.measurementSettings.CytoSettings.FunctionGeneratorSettings.timeHighSpecial,250,[f],False,False,FALSE,False,False,cyto settings,
instrument.measurementSettings.CytoSettings.FunctionGeneratorSettings.timeLow,225,[f],False,False,FALSE,False,False,cyto settings,
instrument.measurementSettings.CytoSettings.FunctionGeneratorSettings.iifTriggersPerSecond,10,[f],False,False,FALSE,False,False,cyto settings,
instrument.measurementSettings.CytoSettings.UseDcRestore,TRUE,[b],False,False,FALSE,False,False,cyto settings,
instrument.measurementSettings.CytoSettings.UsbSpeed,8,[f],False,False,FALSE,False,False,cyto settings,
instrument.measurementSettings.CytoSettings.IsBeadsMeasurement,FALSE,[b],False,False,FALSE,False,False,cyto settings,
instrument.measurementResults.start,2025-02-13T14:28:04.646157+01:00,[d],False,False,FALSE,False,False,date time (already in previous lines),
instrument.measurementResults.maximum_measurement_time_s,1200,[f],True,True,TRUE,True,False,actual measurement time (in sec),
instrument.measurementResults.particleCount,464184,[f],True,True,TRUE,True,False,particle count,"There is the total number of detected particles, then there is the number of particles downloaded to the computer, this can be different if the computer cannot keep up with the high load for example, and then there is the actual number in the file, after smart triggering."
instrument.measurementResults.particlesInFileCount,5485,[f],True,True,TRUE,True,False,particle downloaded in file (see comment),
instrument.measurementResults.pictureCount,514,[f],True,True,TRUE,True,False,picture count,
instrument.measurementResults.pumped_volume,4872,[f],True,True,TRUE,True,False,pumped volume,
instrument.measurementResults.analysed_volume,"4859,499457",[d],True,True,TRUE,True,False,analysed volume ,
instrument.measurementResults.particleConcentration,"1,128717072",[t],True,True,TRUE,True,False,particle concentration,
instrument.measurementResults.systemTemperature,"27,578514",[d],False,False,FALSE,False,False,measured instrument settings,
instrument.measurementResults.sheathTemperature,"29,610598",[d],False,False,FALSE,False,False,measured instrument settings,
instrument.measurementResults.absolutePressure,"212,27728",[d],False,False,FALSE,False,False,measured instrument settings,
instrument.measurementResults.differentialPressure,"-257,76773",[d],False,False,FALSE,False,False,measured instrument settings,
,,[f],,,,,,,
example of one particle from the acquisition file,,[f],,,,,,,
particles.particleId,173,[f],True,True,TRUE,True,False,,
particles.hasImage,FALSE,[b],True,True,TRUE,True,False,,
particles.pulseShapes.description,FWS,[t],True,True,TRUE,True,False,,
particles.pulseShapes.values1,"314,66666",[d],True,True,FALSE,True,False,,Values is an array with all the values for the pulse shape.
particles.pulseShapes.description,SWS,[t],True,True,FALSE,True,False,,
particles.pulseShapes.values1,30,[f],True,True,FALSE,True,False,,
particles.pulseShapes.description,Fl Yellow,[t],True,True,FALSE,True,False,,
particles.pulseShapes.values1,"0,083333336",[t],True,True,FALSE,True,False,,
particles.pulseShapes.description,FL Red,[t],True,True,FALSE,True,False,,
particles.pulseShapes.values1,"48,333332",[d],True,True,FALSE,True,False,,
particles.pulseShapes.description,Curvature,[t],False,False,FALSE,False,False,redundant with FWS L and R,"Curvature is a combination of Left and Right, but I do not know the exact formula. It is not used very often."
particles.pulseShapes.values1,"-0,3470767",[t],False,False,FALSE,False,False,,
particles.pulseShapes.description,FWS L,[t],True,True,FALSE,True,False,,
particles.pulseShapes.values1,"154,66667",[d],True,True,FALSE,True,False,values of what ? ,
particles.pulseShapes.description,FWS R,[t],True,True,FALSE,True,False,,
particles.pulseShapes.values1,160,[f],True,True,FALSE,True,False,,
particles.parameters.description,FWS,[t],True,True,FALSE,True,False,,
particles.parameters.length,"3,1851401",[t],True,True,FALSE,True,False,,
particles.parameters.total,"18344,916",[t],True,True,FALSE,True,False,,
particles.parameters.maximum,2504,[f],True,True,FALSE,True,False,,
particles.parameters.average,"1394,532",[t],True,True,FALSE,True,False,,
particles.parameters.inertia,"0,4873372",[t],True,True,FALSE,True,False,,
particles.parameters.centreOfGravity,"6,146727",[t],True,True,FALSE,True,False,,
particles.parameters.fillFactor,"0,7276904",[t],True,True,FALSE,True,False,,
particles.parameters.asymmetry,"0,05434966",[t],True,True,FALSE,True,False,,
particles.parameters.numberOfCells,"0,993438",[t],True,True,FALSE,True,False,,
particles.parameters.sampleLength,"7,15",[d],True,True,FALSE,True,False,,
particles.parameters.timeOfArrival,"0,6408574",[t],True,True,FALSE,True,False,,
particles.parameters.first,"314,66666",[d],True,True,FALSE,True,False,,
particles.parameters.last,216,[f],True,True,FALSE,True,False,,
particles.parameters.minimum,216,[f],True,True,FALSE,True,False,,
particles.parameters.swscov,42988244,[f],True,True,FALSE,True,False,,
particles.parameters.variableLength,"6,633353",[t],True,True,FALSE,True,False,,
particles.parameters.description,SWS,[t],True,True,FALSE,True,False,,
particles.parameters.length,"2,7329717",[t],True,True,FALSE,True,False,what is the difference between 1153 and 1136,
particles.parameters.total,"3170,25",[d],True,True,FALSE,True,False,,
particles.parameters.maximum,456,[f],True,True,FALSE,True,False,,
particles.parameters.average,"241,25",[t],True,True,FALSE,True,False,,
particles.parameters.inertia,"0,4328153",[t],True,True,FALSE,True,False,,
particles.parameters.centreOfGravity,"6,450259",[t],True,True,FALSE,True,False,,
particles.parameters.fillFactor,"0,6827174",[t],True,True,FALSE,True,False,,
particles.parameters.asymmetry,"0,007652402",[t],True,True,FALSE,True,False,,
particles.parameters.numberOfCells,"1,0021082",[t],True,True,FALSE,True,False,,
particles.parameters.sampleLength,"7,15",[d],True,True,FALSE,True,False,,
particles.parameters.timeOfArrival,"0,6408574",[t],True,True,FALSE,True,False,similar to 1146,
particles.parameters.first,30,[f],True,True,FALSE,True,False,,
particles.parameters.last,34,[f],True,True,FALSE,True,False,,
particles.parameters.minimum,30,[f],True,True,FALSE,True,False,,
particles.parameters.swscov,"212,25412",[d],True,True,FALSE,True,False,,
particles.parameters.variableLength,"5,984875",[t],True,True,FALSE,True,False,,
particles.parameters.description,Fl Yellow,[t],True,True,FALSE,True,False,,
particles.parameters.length,"0,41130358",[t],True,True,FALSE,True,False,,
particles.parameters.total,"5,2708335",[t],True,True,FALSE,True,False,,
particles.parameters.maximum,"0,9375",[t],True,True,FALSE,True,False,,
particles.parameters.average,"0,40544873",[t],True,True,FALSE,True,False,,
particles.parameters.inertia,"0,38821706",[t],True,True,FALSE,True,False,,
particles.parameters.centreOfGravity,"5,501976",[t],True,True,FALSE,True,False,,
particles.parameters.fillFactor,"0,5847387",[t],True,True,FALSE,True,False,,
particles.parameters.asymmetry,"0,15354216",[t],True,True,FALSE,True,False,,
particles.parameters.numberOfCells,"1,1854126",[t],True,True,FALSE,True,False,,
particles.parameters.sampleLength,"7,15",[d],True,True,FALSE,True,False,,
particles.parameters.timeOfArrival,"0,6408574",[t],True,True,FALSE,True,False,,
particles.parameters.first,"0,083333336",[t],True,True,FALSE,True,False,,
particles.parameters.last,0,[f],True,True,FALSE,True,False,,
particles.parameters.minimum,0,[f],True,True,FALSE,True,False,,
particles.parameters.swscov,"6940,116",[t],True,True,FALSE,True,False,,
particles.parameters.variableLength,"5,148762",[t],True,True,FALSE,True,False,,
particles.parameters.description,FL Red,[t],True,True,FALSE,True,False,,
particles.parameters.length,"3,8851972",[t],True,True,FALSE,True,False,,
particles.parameters.total,"1292,0624",[d],True,True,FALSE,True,False,,
particles.parameters.maximum,162,[f],True,True,FALSE,True,False,,
particles.parameters.average,"98,338135",[d],True,True,FALSE,True,False,,
particles.parameters.inertia,"0,56929165",[t],True,True,FALSE,True,False,,
particles.parameters.centreOfGravity,"5,536333",[t],True,True,FALSE,True,False,,
particles.parameters.fillFactor,"0,7795289",[t],True,True,FALSE,True,False,,
particles.parameters.asymmetry,"0,14825642",[t],True,True,FALSE,True,False,,
particles.parameters.numberOfCells,"0,9463843",[t],True,True,FALSE,True,False,,
particles.parameters.sampleLength,"7,15",[d],True,True,FALSE,True,False,,
particles.parameters.timeOfArrival,"0,6408574",[t],True,True,FALSE,True,False,,
particles.parameters.first,"48,333332",[d],True,True,FALSE,True,False,,
particles.parameters.last,"13,666667",[d],True,True,FALSE,True,False,,
particles.parameters.minimum,"13,666667",[d],True,True,FALSE,True,False,,
particles.parameters.swscov,"1859403,8",[t],True,True,FALSE,True,False,,
particles.parameters.variableLength,"6,630735",[t],True,True,FALSE,True,False,,
particles.parameters.description,Curvature,[t],True,True,FALSE,True,False,,
particles.parameters.length,"0,6657964",[t],True,True,FALSE,True,False,,
particles.parameters.total,"1,79E-07",[t],True,True,FALSE,True,False,,
particles.parameters.maximum,"0,2511106",[t],True,True,FALSE,True,False,,
particles.parameters.average,"-0,018013317",[t],True,True,FALSE,True,False,,
particles.parameters.inertia,41343490,[f],True,True,FALSE,True,False,,
particles.parameters.centreOfGravity,"-36,283165",[d],True,True,FALSE,True,False,,
particles.parameters.fillFactor,"3,77E-15",[t],True,True,FALSE,True,False,,
particles.parameters.asymmetry,"6,5820255",[t],True,True,FALSE,True,False,,
particles.parameters.numberOfCells,"0,52963245",[t],True,True,FALSE,True,False,,
particles.parameters.sampleLength,"7,15",[d],True,True,FALSE,True,False,,
particles.parameters.timeOfArrival,"0,6408574",[t],True,True,FALSE,True,False,,
particles.parameters.first,"-0,3470767",[t],True,True,FALSE,True,False,,
particles.parameters.last,"0,2341733",[t],True,True,FALSE,True,False,,
particles.parameters.minimum,"-0,3470767",[t],True,True,FALSE,True,False,,
particles.parameters.swscov,"116,0387",[t],True,True,FALSE,True,False,,
particles.parameters.variableLength,"2,6242857",[t],True,True,FALSE,True,False,,
particles.parameters.description,FWS L,[t],True,True,FALSE,True,False,,
particles.parameters.length,"3,047801",[t],True,True,FALSE,True,False,,
particles.parameters.total,"5949,917",[t],True,True,FALSE,True,False,,
particles.parameters.maximum,824,[f],True,True,FALSE,True,False,,
particles.parameters.average,"454,3013",[t],True,True,FALSE,True,False,,
particles.parameters.inertia,"0,4952635",[t],True,True,FALSE,True,False,,
particles.parameters.centreOfGravity,"5,5417304",[t],True,True,FALSE,True,False,,
particles.parameters.fillFactor,"0,71264046",[t],True,True,FALSE,True,False,,
particles.parameters.asymmetry,"0,14742607",[t],True,True,FALSE,True,False,,
particles.parameters.numberOfCells,"0,9757936",[t],True,True,FALSE,True,False,,
particles.parameters.sampleLength,"7,15",[d],True,True,FALSE,True,False,,
particles.parameters.timeOfArrival,"0,6408574",[t],True,True,FALSE,True,False,,
particles.parameters.first,"154,66667",[d],True,True,FALSE,True,False,,
particles.parameters.last,44,[f],True,True,FALSE,True,False,,
particles.parameters.minimum,44,[f],True,True,FALSE,True,False,,
particles.parameters.swscov,10021066,[f],True,True,FALSE,True,False,,
particles.parameters.variableLength,"6,238035",[t],True,True,FALSE,True,False,,
particles.parameters.description,FWS R,[t],True,True,FALSE,True,False,,
particles.parameters.length,"3,1158278",[t],True,True,FALSE,True,False,,
particles.parameters.total,12395,[f],True,True,FALSE,True,False,,
particles.parameters.maximum,1696,[f],True,True,FALSE,True,False,,
particles.parameters.average,"940,2308",[t],True,True,FALSE,True,False,,
particles.parameters.inertia,"0,4633231",[t],True,True,FALSE,True,False,,
particles.parameters.centreOfGravity,"6,4390492",[t],True,True,FALSE,True,False,,
particles.parameters.fillFactor,"0,7191048",[t],True,True,FALSE,True,False,,
particles.parameters.asymmetry,"0,009377062",[t],True,True,FALSE,True,False,,
particles.parameters.numberOfCells,"0,99665916",[t],True,True,FALSE,True,False,,
particles.parameters.sampleLength,"7,15",[d],True,True,FALSE,True,False,"1247 similar to 1230 to 1213 to 1179 to ,,,,,,",
particles.parameters.timeOfArrival,"0,6408574",[t],True,True,FALSE,True,False,,
particles.parameters.first,160,[f],True,True,FALSE,True,False,,
particles.parameters.last,172,[f],True,True,FALSE,True,False,,
particles.parameters.minimum,160,[f],True,True,FALSE,True,False,,
particles.parameters.swscov,32967828,[f],True,True,FALSE,True,False,,
particles.parameters.variableLength,"6,55477",[t],True,True,FALSE,True,False,,
images.particleId,298,[f],False,False,FALSE,False,False,"not useful, same as particle ID",
images.base64,/9j/4AAQSk,[t],False,False,FALSE,False,False,,
,,[f],,,,,,,
,,[f],,,,,,,
.xml file:,,[f],,,,,,,
,,[f],,,,,,,
instrument.measurementSettings.CytoSettings.IIFSetDefintionXml,"<?xml version=""""1.0"""" encoding=""""utf-8""""?>",[t],,,,,,,
"<SetList SerialNumber=""""CS-2020-101"""" configuration_date=""""2020-12-15T00:00:00.0000000"""" ExclusiveSets=""""False"""">",,[f],,,,,,,
<DefaultSet>,,[f],,,,,,,
<ListID>0</ListID>,,[f],,,,,,,
<Name>Default (all)</Name>,,[f],,,,,,,
<Color>Gray</Color>,,[f],,,,,,,
<Visible>true</Visible>,,[f],,,,,,,
</DefaultSet>,,[f],,,,,,,
<GateBasedSet>,,[f],,,,,,,
<ListID>1</ListID>,,[f],,,,,,,
<Name>PMTlow!RedMIcroMAXFLR100</Name>,,[f],,,,,,,
